age,workclass,education_level,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
38, Private, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
45, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
48, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
53, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
55, Private, HS-grad,9.0, Widowed, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,<=50K
29, Private, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
36, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
42, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States,<=50K
50, Private, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, England,<=50K
75, Self-emp-not-inc, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35.0, United-States,<=50K
46, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1902.0,40.0, United-States,>50K
52, Federal-gov, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
27, Private, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
43, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,<=50K
31, Private, 11th,7.0, Separated, Other-service, Not-in-family, Black, Female,0.0,0.0,42.0, United-States,<=50K
23, Private, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,30.0, United-States,<=50K
34, Private, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,24.0, United-States,<=50K
41, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Sales, Other-relative, White, Female,0.0,0.0,40.0, Cuba,<=50K
31, Private, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,30.0, United-States,<=50K
42, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,<=50K
35, Private, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States,>50K
55, Private, HS-grad,9.0, Separated, Adm-clerical, Not-in-family, White, Female,0.0,0.0,25.0, United-States,<=50K
36, State-gov, HS-grad,9.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
65, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,59.0, United-States,>50K
38, Local-gov, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,12.0, United-States,<=50K
62, Private, Some-college,10.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,20.0, United-States,<=50K
54, Self-emp-inc, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,60.0, United-States,>50K
49, Private, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
34, Private, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,<=50K
32, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,40.0, United-States,<=50K
51, Self-emp-inc, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,50.0, United-States,>50K
48, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,<=50K
52, Federal-gov, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,43.0, United-States,<=50K
28, Self-emp-not-inc, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,1762.0,40.0, United-States,<=50K
29, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,<=50K
38, Private, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States,<=50K
57, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
43, Federal-gov, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
37, State-gov, Some-college,10.0, Separated, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
30, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
53, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,48.0, United-States,>50K
73, Private, HS-grad,9.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,37.0, United-States,<=50K
22, Self-emp-inc, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,35.0, United-States,<=50K
31, Private, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,45.0, United-States,<=50K
38, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1887.0,40.0, United-States,>50K
50, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States,<=50K
37, Private, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,37.0, United-States,<=50K
44, Local-gov, Bachelors,13.0, Divorced, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
47, Private, Bachelors,13.0, Never-married, Exec-managerial, Unmarried, Black, Female,0.0,0.0,45.0, United-States,<=50K
27, Private, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
28, Private, Assoc-acdm,12.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,80.0, United-States,<=50K
25, Private, HS-grad,9.0, Never-married, Tech-support, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,<=50K
20, Private, Some-college,10.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
51, Local-gov, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
46, Private, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,40.0, United-States,>50K
67, Private, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,6514.0,0.0,7.0, United-States,>50K
47, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,35.0, United-States,<=50K
42, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
52, Private, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,1876.0,50.0, United-States,<=50K
42, Federal-gov, Assoc-acdm,12.0, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines,>50K
21, Private, Some-college,10.0, Never-married, Farming-fishing, Own-child, Black, Male,0.0,0.0,10.0, United-States,<=50K
50, Private, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,5178.0,0.0,40.0, United-States,>50K
46, Private, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
47, Self-emp-not-inc, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,50.0, United-States,>50K
57, Private, 10th,6.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
37, Private, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,45.0, United-States,<=50K
50, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
63, Self-emp-not-inc, 1st-4th,2.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,30.0, El-Salvador,<=50K
39, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,65.0, United-States,<=50K
46, Private, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,35.0, United-States,<=50K
36, Private, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
26, Private, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1628.0,50.0, United-States,<=50K
21, Private, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,57.0, United-States,<=50K
41, Private, Assoc-acdm,12.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
44, Local-gov, Some-college,10.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,40.0, United-States,<=50K
22, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
29, Federal-gov, Some-college,10.0, Never-married, Armed-Forces, Not-in-family, Black, Male,0.0,0.0,60.0, United-States,<=50K
29, Private, HS-grad,9.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, Japan,<=50K
58, Self-emp-inc, Some-college,10.0, Married-civ-spouse, Transport-moving, Wife, White, Female,0.0,0.0,40.0, United-States,>50K
36, Self-emp-not-inc, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-State
